doc,label_mistral,label_human,label_mixtral
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_169,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_170,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_171,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_172,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_173,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_174,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_175,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_176,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_177,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_178,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_179,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_0,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_1,EXPLORATION,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_2,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_3,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_4,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_5,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_6,OTHER,DANGER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_7,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_8,EXPLORATION,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_9,DANGER,EXPLORATION,EXPLORATION
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_10,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_11,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_12,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_13,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_14,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_15,OTHER,OTHER,EXPLORATION
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_16,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_17,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_18,EXPLORATION,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_19,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_20,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_21,OTHER,OTHER,DANGER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_22,EXPLORATION,OTHER,EXPLORATION
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_23,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_24,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_25,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_26,EXPLORATION,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_27,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_28,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_29,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_30,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_31,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_32,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_33,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_34,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_35,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_36,OTHER,OTHER,EXPLORATION
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_37,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_38,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_39,OTHER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_40,DANGER,OTHER,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_41,OTHER,,DANGER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_42,OTHER,,DANGER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_43,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_44,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_45,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_46,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_47,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_48,EXPLORATION,,EXPLORATION
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_49,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_50,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_51,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_52,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_53,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_54,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_55,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_56,OTHER,,EXPLORATION
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_57,EXPLORATION,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_58,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_59,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_60,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_61,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_62,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_63,OTHER,,EXPLORATION
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_64,EXPLORATION,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_65,OTHER,,DANGER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_66,EXPLORATION,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_67,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_68,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_69,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_70,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_71,OTHER,,DANGER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_72,EXPLORATION,,EXPLORATION
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_73,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_74,EXPLORATION,,DANGER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_75,OTHER,,EXPLORATION
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_76,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_77,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_78,EXPLORATION,,EXPLORATION
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_79,DANGER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_80,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_81,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_82,EXPLORATION,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_83,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_84,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_85,OTHER,,EXPLORATION
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_86,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_87,EXPLORATION,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_88,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_89,DANGER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_90,EXPLORATION,,DANGER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_91,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_92,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_93,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_94,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_95,DANGER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_96,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_97,DANGER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_98,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_99,EXPLORATION,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_100,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_101,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_102,DANGER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_103,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_104,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_105,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_106,OTHER,,EXPLORATION
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_107,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_108,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_109,DANGER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_110,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_111,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_112,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_113,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_114,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_115,DANGER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_116,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_117,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_118,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_119,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_120,EXPLORATION,,DANGER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_121,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_122,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_123,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_124,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_125,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_126,EXPLORATION,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_127,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_128,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_129,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_130,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_131,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_132,DANGER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_133,EXPLORATION,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_134,DANGER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_135,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_136,OTHER,,DANGER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_137,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_138,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_139,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_140,OTHER,,DANGER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_141,EXPLORATION,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_142,DANGER,,DANGER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_143,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_144,EXPLORATION,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_145,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_146,EXPLORATION,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_147,EXPLORATION,,DANGER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_148,OTHER,,DANGER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_149,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_150,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_151,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_152,EXPLORATION,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_153,DANGER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_154,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_155,OTHER,,DANGER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_156,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_157,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_158,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_159,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_160,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_161,EXPLORATION,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_162,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_163,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_164,EXPLORATION,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_165,EXPLORATION,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_166,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_167,EXPLORATION,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_168,EXPLORATION,,DANGER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_169,DANGER,,DANGER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_170,OTHER,,DANGER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_171,OTHER,,OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_172,EXPLORATION,,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_0,OTHER,OTHER,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_1,OTHER,OTHER,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_2,OTHER,OTHER,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_3,OTHER,OTHER,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_4,EXPLORATION,OTHER,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_5,OTHER,OTHER,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_6,EXPLORATION,OTHER,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_7,OTHER,OTHER,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_8,OTHER,OTHER,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_9,OTHER,OTHER,EXPLORATION
1895_Lermina-Jules_L-enigme.txt_chunk_10,OTHER,OTHER,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_11,OTHER,OTHER,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_12,OTHER,OTHER,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_13,OTHER,OTHER,DANGER
1895_Lermina-Jules_L-enigme.txt_chunk_14,OTHER,,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_15,OTHER,,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_16,OTHER,,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_17,EXPLORATION,,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_18,EXPLORATION,,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_19,OTHER,,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_20,OTHER,,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_21,EXPLORATION,,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_22,DANGER,,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_23,OTHER,,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_24,DANGER,,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_25,OTHER,,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_26,DANGER,,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_27,OTHER,,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_28,OTHER,,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_29,OTHER,,DANGER
1895_Lermina-Jules_L-enigme.txt_chunk_30,OTHER,,OTHER
1895_Lermina-Jules_L-enigme.txt_chunk_31,OTHER,,DANGER
