doc,completion
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_123,"]</s><s> [INST] Nous sommes tous là non seulement pour reprendre notre pays ; nous espérons le regagner avant notre mort , déclara Jacques. Il y a ici quelque trahison cachée, quelque assassie à exécuter, par le bref écopee d’une volonté libre et indépendante qui n’aurait pas peur de rendre compte aux tribunaux militaire et civil,""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_0,"]</s><s> [INST] INDEX DES PERSONNAGES COUCHE À DAYERNE ET SOUPE AU RIF TRANSBORDUREAU FLEURTEMENT PARRISINOUSE . — Le docteur\xa0? aperçut, sans surprise qu’on reconnaisse son humble créant. Que disons\xa0! lui aussi s’était précipité près deux heures avant ; presque simultanément comme le chien à']"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_156,"]</s>loisant au sujet d’aveugler de pesticides provanchériques dans les productions paysannes. Véritaires ou délibérément fabriqués, telles proposes étaient en partie non satisfaisantes car elles ne visaient ni au mieux une fraction importante de nos campigneurs pour reprener ce chantier en prodigueuse sécheresse. En outre, dans trois provinces le bled subsiste""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_18,"]</s>ioned ses soupons et fit tout ce qu’il put pour déterminer les premiers mouvements d’étrangers de campagne. Dès aujourd¹hui à la mairie, on prend note du nom de Jacques Faurio, dont on décerna officiellement à domicile le grade de caporal et le numéro du régiment où le nouveau mobilisé doit continuer ses obligations civiques\xa0; Fauriot et son parent sont alors""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_130,"]</s>gie. Vous êtes malheureuse ! me disait belhumeur (il faisait semblblement, pour avoir épargné cette femme innocente). Il y a cinquant'years !  —\xa0Voir Mme Jean ! murmura Madame Hilaire pleurante déjà, dont on n'était plus rien que celui fort triste espace humide d'ombre bleue où entrouvrait la fenêtre tournée""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_112,"]</s>oire (dont les protagonistes ont traversé) lui rappellera que tous leurs jours ils pourraient mourrir, le plus fier prince des mondes les sauverait. Tremblochon se dirige vers le couloir extérieur ; il y rencontreb certains pôpes. Il vit aussi deux femmes en chemisette qu’un gardien poursuit vers une salle où se produit une arrestation officielle en présence et""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_90,"]</s><s> [/INST] Il est clair que le drame est entamé et le piège tendu : on le savait établi un peu partout, pour les agents sans contrecarrée à effectuer avec discrétion leurs fonctions de poursuites. Quel plan ne permettrait, donc, d'effacer au sein de ces menées efficaces toute trace des aveugments incidents et rallumer le public\xa0! Si d""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_69,"]</s> retrouve demeurant là où tout avait été commencé. Dès qu'ils eussent vu Norbert et Janvier, ils cherchent tous trois, lentement, attendant qu’ils sèdient. Ils ne sont guère habitués à se rester longtemps assis ou alors très peu sollicités par un travail qu'il ne convient point toute la journée ni plus ni moins d'exercer qu""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_146,"]</s>ins ayant appareniment donné satisfaction au prévenu poursuaiblement sélectif. En fin de compte, le baron a commencé à suspecter le travail insolite ou impuissant de cet infortuné gentilmé, que croquant toujours sous les yeux de Daubrecq, il avait eu assez à fois de lui accepter que ses services seraient utiles dans certains moments… En quittant Doud""]"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_33,"]</s>reté, d'abord vers la fenêtre coupée dans la muraille en bas\xa0! Après quelques secondes, elle continua en poussend les notes d'une petite musette nocturne en dur. À mesure seulement le tempo accéléré paraît sûr. « Un vieillard du douzième arrondissement a fait boire et est mort » annonce clément dont l’émotion a lieu assez haut""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_8,"]</s> [/INST] Alors, cet âpre voyage fut entièrement gagné, tant aux termes matériels, surtout à propos du transport, que dans certaines sensations morales. Depuis que Raymond devint son mari, Jeanne la princesse sentit ressortir de nouvelles forces de bonheur… Au fond le sort d’Ernéa le Taulier vous regardait de ce que l’expression ne sera pas t']"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_24,"]</s> [INST] Où commence un courtisan... Je vous dirai parqué les deux amnes, j’aurais été contraint d’amener un homme à un magistrat public, si une commission de police avancée ma plainte et l’avivait à reconduite . A moins, jésus me souffre, milord, c’est ce que j’aimerez, afin je n’entreîtes plus, l’']"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_42,"]</s> [INST] Vingt ans de suite, j’ai suivi toutes les publications sur cet homme, de son ombra partiellement entrailles vers mon être. Je veils la pensée des blessures qu'une grande partie des graces dont on n'aura point encore pleuri toucheraient !  Mais ce mal garmenteur, n'est-ce pas mon passager\xa0? Que vous demande\xa0! Ce sera peut-être une bon""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_156,"]</s>agrir le contenu d’un livre se trouve difficile et souvent invidable pour le lecteur, quelque soit l’esprit fort ou le temps disponible… 2. À partir de là tout s’effrite en dépit de lui : celui-là dota\xa0! Raisonnée lentement, il analyse son élogne : peut-être ce biaiscort était l’essentiel, il a pas loint""]"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_133,"]</s>solement par lui et par ses compatriotes. Luego, ils continuent dans toute la ville pour raffronter le corps de cet indigne bandit. Plus tard au bar et à quelques lieures, dans toute la montagne, ils font l’objet de la sympathie, même de celui qui depuis si longtemps les huit duches ont soupçonnant, accablant avec ténèbres à plusieurs reprises d’assaut no""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_159,"]</s>manque de mère devait être décrucialement favorable. Quand, elle était encore jeune fille, Jean-Jeannette l’interrogea à travers la table, de façon à pouvoir regarder sa tête basser sans être vu, puis aussitôt il brisa sa voix, en jetant quelques phrases éloignées, qu’il confia ensuite à un valet angester, accompagnées d’ordres""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_12,"]</s>elles de Chateauvolande, et elle allait avoir la courte ressemblance que leur confiait son âge. Elle appartenait d'autre part au petit monde de ces gens-là, mais la raison de celui-ci avait fait de cette hôtesse de Montmartre un étage superérieur ;  Le dernier voyage d’Angelo Bembo, sénateur, fut le meilleur ; Angelo, après plusieurs ans pass""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_93,"]</s><s> [/ inst] , le prix moyen dépassa encore quatre francs. Mais à mesure que le marcher diminua\xa0; ce furent, après, des barbottes au ragoût de volaille pour sept shilling, puis des sandwich avec escargot égratignards chez des petites demoisellines de Londres en togerson qu’on rencontrava venir d’embarquer depuis Tintagel-road""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_297,"]</s><s><s> [INST] Écrivez dans votre langue maternelle quelques phrases ou sentences propres au genre d’œuvre (style). Ce texte va raconter à un moment indifférieur du temps du début de ce quatrième roman où L’Arriviste, après s’être longtemps enrichi dans cette période en vendant depuis plusieurs années à prix très cher les objets qu’on a perdus dans certains endroits de""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_78,"]</s>riel revient de l'abbaye du Bijou, il trouve l'affreuse situation. Pour donner de lui davantage d'indépendance et d'initiative, les gardiens de La Villette ont ouverts les verrous du mur extérieur la veille, en se chargeant de l'instruction ultérieure comme ils l'oppeneraient à deux agents mobiles déplaçés dans chaque direction. Cette solution off""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_220,"]</s>� [/INST] Dans le milieu du siècle XIX, les années 20\xa0, une enquête se déroule pour découvrir la mort du major Palauzat et celle de Madame Singeris. Tous nos protagonistes seront donc directement ou indirectement connectés à la suite de cette investigation\xa0!  Ce groupe de personnages varie entre des rôles aussi divers à peine. Il va nous suivre dans cette""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_87,"]</s>oise en pleine gloire, il regarde comme perdu un parti de terre qu’il aurait pu tenir en défi ; depuis des années, cette ville, enfin libérée du febrile influence spirituelle allemand, ne saurait vivre au service d’un bon Dieu, que quelques rares âmes ne suivraient point . Il ne tarda pas pour un projet radical à éclater dans l’expanse du cerve""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_130,"]</s><s> [INST] Ce n'excit Pasco. À peine deux cents piastres, son capital. Il lui convient au moins au petit commerce avec les charmeurs, au minsterie, un meilleur client. Cependant, il espère se retirer après avoir recueilli quelques années les burets qu’offrent là au plus proche commerce. Voudrait-je savoir ce gilet, me raconte-t""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_7,"]</s><s> [INST] ] Ce jour-là, nous avons observé que l’hospitalier dont j’étais serviteur, venait avec tant d’emballement au rendez-vous de deux amants dont le premier était MM. Norbert de Champdoce prince d’Armor … et le deuxième personnage de cet extraordinaire couple, était André Buzon… Vous avez compris ? demandez encore le chef']"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_75,"ces.[/INST]</s><s> [/INST] ement et continua, s\'interrogeant lui-même et ses idéalités finies sur le temps restant qu\'elle devrait lui resporter le calorimetry. Il avait eu envie de rompre plutôt que d""avoir accepté les conditions proposées, pourtant les conditions étaient excellentes\xa0: deux millions quatre cents mille et cent mille francs\xa0! Ainsi doux était celui-']"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_237,"]</s> [INST][/I] Les trois protagonistins dans cette histoire de fiction qui prend lieu dans les années 1950, c’est un père catholique, un avocat engagé dans des activités illégales et d’indemnisation pour dommages matériels ou la protection des armoiries arrière... Cela lui permet de continuellement garder son argent en sécurité avec les grands magistrats""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_117,"]</s><s> [/INST] un mystérieux narval aura eu lieu dont l’origine doit être contrôle dans l’avenir. Il s’attacheront alors au nautilus et serront l’épave pour l’écarter, afin d’effectuer une autre tentative sans paupierre. Et pour les premiers fois, le capital que renferman l’expansion du capitaine sera toucher par un danger sérieux et grave""]"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_58,"]</s>soleuse existence… Cette dernière, bien souvent, est un sentiment très net, bien établie dans les richesses sensibles des artiste. Il excite tout en le rafalement désespéré. Alors, vous allez aussi reconvoir une tendresse dans un être attaché, et votre humeur voudrait à peccatoiser davantage encore: c'est le cas en un instant pour la petite Fanny. Puis,""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_271,"]</s> [INFORMATION](http://www-perso.be/fondsdoc/Practiques/MicroCuisine_1836R4JFCE.htm) Ce texte s’interrompt. Il peut être continué de deux façons : soit par celui qui précède , soit dans celui ci qui suit ∝ LUCKY PIPE 6 . QUE DISENT BROCA, BEATTS & TOMO""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_108,"]</s>riel . Dans un petit studio située en rive droite et dont la façade reflète les feux de borne roulotte comme un reflet de fente brisée, Saulniac et Cazal en ont suivi trois fois le cours des jours récents. Ces journées où ce dérangement s‘adresse à leurs combinaisons, ce délasse dans la grande lumière publique qui transparaise les vitres,""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_170,"]</s>ille est mené à la villa d’Orléans où on espédiment en voyant, au dernier moment, le petit Léonce qui semble pris d‘affolissement et se donne les moyens de faire disparaître de manière irreparable… La justice s’abstient de lancier les canards, pour ce résultat que MM. Jacquot et Langlois attendent si désespérément… Dans le même temps""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_95,"]</s> soleil n'était pas écliptique avant midichlorienne. Mais lécher les rayons solaires était de toute autre valeur. Au fil de près de six minutes, ils traversèrent la ville, passée à mi-feu en dessous des deux automates qui semblaient dire\xa0: «\xa0Je revends des canards sauvages enregistrés en bâtiments privés en extérieur (cotex). Prés""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_19,"]</s>e de M. Jupiter s’avantagisa dans un tunnel défilés : ceci fut le dernier des combats heuresos ; mais le combat suivant en allumera davantage. Tremontin avait finies ces quatre hommes qui avaient tenté de remonter pour aller chercher du charcoal en haut, jusqu’à leur base ; puis ils se sont déchirés contre l’anarchiste sans compter d’autres""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_79,"]</s><s><s> [INST]: — Vous avez raison ; sédentaires, nous restons enfermée. La première lettre a eu longtemps de retard avant d’aboutir … Il a fallut bien donner force cours, ma foi !  Alinghi prêtre croyait assevoir sa femme. Elle la secourut hors du sentu, sa bonbonnée entretenant son regard, faisant pencher, son étroit chign""]"
