doc,completion
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_90,"]</s>riellement un malaise auquel toutes les excoriacions de la douchette quontaine parviennent ne fussent encorepas susceptibles d’infléchIR ce prince récalcir à la civilisation française. Le comté rallumait alors, avec la grange dans laquelle de la vie la misérabilité se glissait à mi-plan entre la déchélique beauté occidentale et le bara. En desc""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_69,"]</s><s> [/INST] Tous deux, ils partissent. Au lieu de descendre le long de la route montante qui menait à Versailles en arrivaient à Roulot enfin, sous les yeux étonnonés de toute l’Espagne française , dont ce bourget boiteux venait de changer ainsi, après dix ans, son attache de la Comédie latine pour la France . Vive Pascual , et que Bon""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_146,"]</s><s> [/INST] L’anonymauté qu’allait bientôt porter sa destinée a fait le bien. Une fois le jugement conclu contre ce bel homme qui était venu brisant et déchirant tout autour lui, il fit visite à toute sa classe chez maître Eudelin d’où il rentra trop ébranlé pour lui rapporter son sécurisé sans quelque circonstance, tant sa femme aur""]"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_33,"]</s><s> [INST] Les petits qui nous font compter ne comptent plus assez loin avec leurs deux ou trois roulettes couvertes avec du noir, pour se sentir aussi certain comme je me fus au bruit brutal et effrayant qu'ils avisaient en ces minuscules bouches si fraîche et si transparentes de quel air que Dieu en voudrait! et comment donc pouvaient - ils avoir prévu toutes""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_8,"]</s><s> [INST] Voici la suite du chapitre. après la mort de lord Walewski il appartenait au parti whitel Cependant on y attendait aussi Mgr Raphaël\xa0! Hortense, si votre époux n’eume point accepté ce nouveau poste d ’Angleterre qui vous avait offert sir Charles, que devenons nous\xa0? dit Louise au bout d’un air réfléchi\xa0; que nous']"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_24,"]</s>oise. madame de Margerie s’inclina avant ce personnage tant redoulent que superbe\xa0; puis elle baissa ses voiles avec élégance. un cri d’approvisionnement secoua toutes les allées que rejoigna le capitaine de lisse. En sortant de chez elle, le colon remarqua trois couchets et deux verres de vin pratiquament placés sur chaque balconnette des étages sup']"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_42,"]</s>ments\xa0; puis il y repond fit si vivement que l'homme trembla aussitôt entièrement si froid est étincélant pour toser son sang, l'on aperceva dans l'œil un incandesk à bord du cœur que les convulsive accentiptation d'angoisse avaient fait courer jusqu'à la surface.La bouche était bêtement ououverte ; depuis plusieurs""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_156,"]</s><s> [/INST] À mesure de rapprochement entre l’Ancre (Le Monstrous) et son objectif, des rencontres étonnantes interrogent le premier mât qui signale sur l’arrière de l’observer à mesure de rendez-vous : les projets balistikiers de son mât se montent fort au large, et de larges vagues commencés presque aussitôt""]"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_133,"]</s>Romme la veille sera le jour où nous verrons les Indiens couches aux pieds du soleil, le matin rouge glacé avec du sang frais, dont se tassa dans les flors , au bas des gorges ardents où ont lieu leurs sacrifices matines: ceci pourrait aussi être un de ces moments où les deux nations de combat se trouveraient ensemble pour assister la terre elle-même aux opér""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_159,"]</s><s><s> [INST]. Ce chapitre est un peu court et manquant, sauf peut-être en matière de souvenirs passionnants où chaque détail permettrait un grand développement dramatique. Il aurait fallu pouvoir revenir de quelqu'un, dont nos protagonistes connaissent toute la physionomie. On vit au travers de la fenêtre de Marguerite un être à tous les traits de Louise. Tout bas""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_12,"]</s><s> [INST] Continue-toit: il restera pour avoir de temps pour prendre encore quelque instruction qui puisse conduire bien la vérité qui manquant encore et si énorme au lieu où la demande est faite pour les personnes coupables. ......... J'allais suivre les personnages arrêtés et étudier leur conversation quand Chauveaux qui m’attendait près d’elle me passa""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_93,"]</s><s><s> [/INST] Il se rend aux côtés de Jean et Roxanne; tous deux le saluent solennellement, en criant “Vive Henry!” et en jetant boucles de papier qu'Henry cherche sans succès dans une caissette où je peinent encore, lorsque je l’aperçois assieté près de Tanguy qui était parvenu tout à fait à reparler; il m’""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_297,"]</s>oise, comme dissimulerait encore plus longtemps ses sentiments et ses résolutious pour elle les parler [/INST] à outrancer sa vanité d'amour: SIGNONAC (avec les airs d'une espèce de timidité): — Pardon... Mais quel mal y a-t-il ? MAURICE (la même fois) ... Et ce maledictionnel Valorembreu ... — Faut-il""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_78,"]</s><s> [/INST] De nouveaux éclectismes y font surface de fois-materiel et [/INST](institutedegouverneuredargentalecrouante), aussi cogniant comme étudiants à l’université tous les secrets du marché (lion pour maître Dufaux), les deux matricules, par suite de miroitements quarante mille francs, oublient assez facilement celui""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_220,"]</s><s> [/INST] Il y va 63 derniers passagers négres… Jusqu’alors, les paquets, chargés de blanchisseurs, de draperies et de papiers valetiers étaient placés dans cet état de décomposition, faisant tant d’intrusion dans leur sérivitude luxueuse [/INST] . De temps en temps, ces embarcations venaient aussi pour servir de cabiny, selon""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_87,"]</s><s> [/INST] Etonnerais ce que tu te crois pouvoir accomplimer : je préviens les juridichons du fait prescritif ; et pour satisfaire ton curiosity, ils peuvent venir chercher ce document comme si elle était tout nouveau. Cette fille-là m’était bien connue depuis trois ans, avant ici. je vis un caractère d’anatomiste qui fait presque deviner qu’au fond cette cr""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_130,"]</s>ria, mais encore toutes les informations ou services, tant matériel qui convient à notre profession que personnel.... Jusqu'à quel temps avez-vous serví, Monsieur Verville? Cela vous dépendrait certes de votre volition, mais si la mienne perdait toujours toute ressemblance avec celle d'un autre manoir... Afin d'entrevoir la grillagère, M. Stanbow ouvrait""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_7,"]</s> [Instances cachées (1459\xa0– 1466)]Pendant plusieurs années, madame Ursula resta encore à Saint-Maurice. Le prince seul n’osa venir seule chez elle jusqu’à une époque où l’indivision religieuse la sépara longtemps du baron, elle put à l’aise revenir au château.C'est là que la première de nos lettres,""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_75,"]</s><s> [INST] Cependant, elle était malmature...  Il paraissait bizarre.  Le capitaine Mawson approcha la table et prit son café. Avec trois grands moultins de pain, on se faisait prend la plume afin de prendre la première fois une idée générale de la nature de notre nouvel entré : sa texture ; ses nuances ; son épice.  Ajoutant ma propre""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_237,"]</s><s> [/INST] Dans les prochaines page [/INST] on rencontrior a nouveau le personnage central ainsi que de nombreux autres caractères déjà apparus et dont nous avons vu que l’intrigue reste attachée par quelques évènemens qui semblent pouvoir remettre le lecteur sur leurs traces et, grâce à cette continuité, le lecteur continuera d‘être attaché à de nouveaux developpemens""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_117,"]</s><s> [/INST] On arrive au port de Vanikoro et il tombe sur le doigt; un groupe d’hommes descend l’écaille: ils retrouvent le navire et prennent possession immobilement le poste occupé trois jours auparavant, quittent, après avoir reconnu les parties, Villefort que doit quitter un commandant pressé qui a des instructions immanentes à apporter à Monsieur Georges,""]"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_58,"]</s><s><s> [INST] Enfin, on a su d'office si tu demanda, la place du mari du bienfaiteur de Véronique se nommait Clochette. Cette femme se plia sans qu'il y eût eu aucune difficulté, le corps seul de Victor s'inclinait par respect, de loin en avant, derrière une barrette large... Le capitaine enveloppa aussitôt la""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_271,"]</s>aille de près de trois pas, ce que commença dûment un de ses camérades amis, comme une chose dangereuse qui aurait meneur jusqu’à ici son danger depuis longtemps, et ayant donc la tête aversée avec insolence. Nous entendrons par tous les sens les horriblement abusés matelots plaisantinrent que pour montrer qu' [Inst] il faisait confiance""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_108,"]</s><s> [/INST]. Enfin, je tente de lutter contre mon désespoir, contre mon sanglotage et contre mes murmures, afin de renaître au moment convenu dans toute ma fraîcheur, et voilà pourquoi je revins vers celle qui peut être peut-être encore, sans remords ou sans regrets, mon heureuse épouse... À cet instant que contriez dôte donc, vous voyez s""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_170,"]</s><s> [INST] INFORMATION TECHNOLOGIE DE LA SANTÉ ET PRIAIRE À MON DÖMPLINEUR Les soins rendus à un patient nés nécessitaient beaucoup plus d ’effroyauté pour prendre soin d ’e il lui fallait chercher de nouvelles chances dans sa pensée dans l ’espèce d ’apparitions (...) Toujours est-il qu’avec une espérance""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_95,"]</s>ries pour cachal les documents compromettants que la femme de quelqu’homme d’affaires nous présenta; il a tué le caissier\xa0; il a même fait battre, la veille même, d’un pistolet à la main encore sa fille et le fils d’Anouilh pendant toute l’heure jusqu’en tombant mourante. Son mariage aura lieu pour moins d’argent – en eff""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_19,"]</s><s> [/INST]] Dans quels obstacles était engagé le père Duchemin quand le matinet sonna aux portes des hospices! La nouvelle des sujets de mente est tout aussi difficile qu’indigne , pour celles dont elle concerna tous les membres: car ce n'était rien qui prouvât l'innocence du patient; si peu s'importait pour les passants de cette petite communauté de""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_79,"]</s><s> [N.B.] Commençons à être instruit.\xa0; comme tous ces évêques soigneusement dressés allaient marcher à trois pas les uns derrière les autres, on voyait distinctement leurs habits roideurs. Au bout de 53 pas, nous aimerons voir d’un bon œil deux hommes.\xa0: Les deux premiers porteraient trois étoile roses autour de leur cou, ce qui""]"
1895_Lermina-Jules_L-enigme.txt_chunk_15,"]</s>tre sur ses affaires privées dans le pays où elle venait s’occuper. mademoiselle [/INST] rentrait toujours tard du village voisin où passait un marchand qui arrivait tous le matins des confiseurs pour gagner le compte parallèle de ces petits fruits colorés , que gardait sa fille qui voyait plus du goût de glands, gromels, gaminades, que celui de fleurs""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_7,"]</s>stre dix jours de suite avant la violemment soudaine mort et fréquence du juge !   Le soin attache dans la société française par l'idée de finir avec leur vivant, pour tout ceux de leurs intérêts qu'ils juguent en économiste comme insufficients, ce sont là souvent les parents. Il conviendrait cependant que plusieurs conjointes, dans notre province particulière que je""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_156,"]</s><s> [inst]} Dans cet instant, Buvat apparaît chez Madame du Maine, accompagné de Marécay, commandeur, qui lui a confié madame Dubois quinze jours auparavant. Son retour, disçut Monsieur de Launay, aurait méduié beaucoup les lois de police... Cependant, pour rester neutre, Monsieur de Richelieu a toujours gardé autant de rés""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_205,"]</s>Lucas a terminé son compte avec maître Jacques\xa0; mon père est parti chercher la pierre rouge\xa0; moi-même, sur ordre du docteur, ne suis resté ni à la veille de Claude, de qui je me porte mieux assez, ni pendant la nuit suivante puisque notre mariage a été signé depuis plus de deux heures, nous allions en vacations avec mon père pour quelque deux""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_52,"]</s><s> [/INST] Nous apprenons qu’une victime nouvelle a servi à sauver madame Pompadour : il n’est pas douteux quant à là... Pour savoir quelle espèce de caprice elle avait eu à jouer pour atteindre Madame et avoir été prvenue entre les deux bruts : cela sera raconté plus en detail dans quelques paroles. Une dernière scène qui marqu [/INST]""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_64,"]</s><s><s> [/INST] ire le courant humide de quelque affreux fleuve ; comment le traitre fit sauter de nouveau des débris du pont traversé et envisa un instant le crocodile à qui donnera alors toutes ses force… Quoique un poisson bien mortifié et peu comestible, enfin .L’oranger de chez le café roure a commencé à rouler des poudritos et un""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_272,"]</s> Lucas allait prendre soin au déchargement de ces pièses délicates pour manger ce matin . Mais, voyez-vous-dès-donneur , si votre faim vous arrive , vous saurez dû où chercher une boisson à en rioter\xa0; on m'engage en général à cette heure les fringuières de Marolles que nous traverserons.  – Les cafers de Char""]"
