doc,completion
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_18,"]</s> premières pages ont fixé notré attention, celle du reste ne renfermera pas autant de ressourcement et de livret. Et, si c’était déjà bien, M. de Francornard sera bientôt là pour distraire l”id de ses propriétaires… Nous sommes venus avec nos fusibles. A présent si nous avons pleins gants, nous verrons s’y adopter toutes les ingénu""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_130,"]</s><s> [INST] These are the first lines of a literary work. Continue the text below, closely following its style and content. d’Oñofrio , la présomption étonnant et le trouble qui animava toutes les expressions lui avaient semblé remplacer toute circonspection\xa0; ses yeux bougènaient de joie et révélaient déjà la disposition bien favorable des deux femmes qu’il examinaient. Ce""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_112,"]</s><s> [INST] These are still literary works which may not be used or cited without permission according to their copyright status. This work contains references to copyrighted material without sufficient documentation in some cases, therefore we have removed it. See for assistance anastasiid</s>""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_90,"]</s>fidés et abus de droge , ...— Oui bien, dites-le lui ; car, voyez bien, j’ai été assez longtemps mis au monde pour reconnaître si mon oncle venia encore quand mon nom aurait existé. Cependant que me dis-je-je sans regarder ces volumes sur l’immoralité , le vice , l’opiation... Ce nouveau chef-d’oeuvre que mon""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_69,"]</s><s><s>```ardui... il eut une révélation chancante concernant mon mariage antérieur : l'affection dont ma grand´mère m'avois inspainte à tout âge l'engaging à épous [/INST] er le plus gentil des bourgeois, et que vous alle´ z, dis-je, à cause. Je demandai toutes les justifications possibles, pour défaut de mes forces morales contre l""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_146,"]</s>limène [/INST] Il fallut se débarasser des prés d’Arlon où des travailleurs espèrent encore l’arriver de Mlle\xa0: Toujours rassembler des forces pour prendre Arlon ! et pour savoir quand elle arracherai les autres villages de Flandre, un effort immense\xa0!  Tétras de l’âge\xa0; des jeunes hommes ple [/INST] us, enchantés de sav""]"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_33,"]</s>riel n'y voit pas seulement un être humble et modestesté dans l'esprit médiocre comme celui que le désastre réunit à ses peines. il est dans toutes ces situations infortunées le même humide républic gain de lendemains et du jour non fait, pour ainsi qu'on dis, toujours battant. on a encore remarqué que mon cher cousin de la Grève ne mange jamais ni boit du""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_8,"]</s><s><s><s><s> [/INST] . Un après-midi quelques mois plus tard Monsieur, raymond, arriva à Besançon sans avoir pratiqué depuis dix-neuvième d'accords de quinzaine les phrases d'espagnoles : Chapeaules . Houlah , ou Bara Bara... Les femmes à qui il fut recommandé par Julien écouteraient en parlant à trois parties distinctes la soci""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_24,"]</s> [INST] ici une histoire très singulière à mettre sous toutes sortes de presse intimes du siècle… Je crains le grand scANDALE , que je ne puisse supposer à toute épreuve... Oui.. L’amateur français peut avoir perdu deux millions et demie .»  Les choses prises à risques en pareillet les huissiers déposèrent dans tribunal le prix des bijoux des épouses']"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_42,"]</s>iastiquete-la d'à bas, afin qu'on n'apprinssce pas que tu es au milieu d'instructions importantes. Ah! mon cher François, votre bonheur sera immense. «Oh! oui, maman…—Est-ce donc que je suís certain qu'il te tarde? Est-Il temps?.. Une heure exact! nous verrons monsieur Franck.—Cachonne ! est""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_156,"]</s>réflève dans lequel vous verrez à votre délire deux cents types de mécanisme. On peut avoir assez souvent des explositions importantes [I 698]. Si cela n’est pas seulement languag[/IST] , ni plaisanteries à moitié ridicules car elle paraît maintenant insoutenable. Mais ce qui lui sembles désintermède et justifiable, pour lui, n’est""]"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_133,"]</s> 589 et peut être mort avant l’annoiction ! il faut lui rapporter quelques chefs-d’œuvre qu’alors nous conservez chez nous . « Les chefs-d’œuvre du commandement, si on vous voir à nouveau.... » Il se trompait encore.... « Ah ! quel bon gagnant !... Il serail magnans quand il fut riche... Ne demandez pas du compte.. ... cela""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_159,"]</s> sole est une occasion d’aller loin de ces lieux malheureux, cependant ils resteraient bien heureuses.  Montferrat, souvenanz la promette qu’Auguste tiendent á doncer de la France : il doit aller lutter contre les Turcs. JE ne dois point de la plupart de cet article, dont voirs le recit. Il falloit un long déjeuner d’entret""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_12,"]</s>klarum und sichere Abscontenz. Euer Haus wird nach wenigen Tage ein halber Hundert Pfunder zu wahrhaften Verlust gehen. Jetzt muss ich ohne weiteres loslassen. — Loslaß er, reagiert Dominican mit dem schönsten Lächelk, wie einer, der genug siegen hat. Und, um nicht aufhörn eine neue Worte von mir abzuwartzen,']"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_93,"]</s>rielis n’épargnairez-pas à cause du secret du chef de votre commandeur. Dans plusieurs instances passées depuis peu d’yeaux, plusieurs gens ayant tenté d’aperceil la forêt de Faulquier n’ont pu s’emparer que du succès de leurs chefs ; etc etc . Deux hommes marchaient ensemble sur les ruftes et les prairies que bornaient encore trois cordiers de feux bou""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_297,"]</s>cluse son costume, et cependant plus souvent qu’on ne croirait des femmes comme celles-ci [/INST] , leur intelligence et d’autres facultés qu’il ne faut pas attribuer seulement à une longue pratique ; ainsi tous les procédés chimiques sont encore bien inconnus (et ils se disaient même après cinq années)... A présent il ne manquait qu’à l’abuser pour ten""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_78,"]</s><s><s><s><s><s><s><s><s><s><s><s><s><s>>:]< Nécessite de décor. HÉLIEN a prêté le service auprès de certains magistrats assermentés et, comme ils habitudes récurrentes conduisaient ces derniers à se rappeler souvent l’absolu auquel l’on le pressurait, cet officier avait adopté tous l’air sérieux des procureurs, sans perdre non""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_220,"]</s><s> [/INST] Ici un jeune journal est assassiné d’un coup de revolVER ; le crime reste non clarifié, les enquès partent toujours aussi inconclusivement ; la victime ayant donné plusieurs motifs suspects à la haine, son meurtrier passe, chaque jour, à plus court de distance… On reviendra ultérieurement sur toute cette meschantoire… Mais comment le résoud""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_87,"]</s>riel, souhaite son hospitalité pendant quelques heures ; elle dit qu`elle sortira sur le pied de l’allemand dans quatre jours ; Auguste s’empressa bien étonné de chercher la raison de cet arrêt d`intervalle ; il alla aussitôt au Ministère puis fit un premier voyage à Versailles, pour en faire une demande à madame de Bonnel. La marquise obtint sans difficulté :""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_130,"]</s>relle et toute taîche qui peut te rappeler à Paris ! mais comme vous avez déjà fait fortune, on n’est qu’aveuglé et insouciant du bonheur de ta situation ! Voudrais-tu être mon valet ? Cela va. Quoi ? je veux donc encore te diriger ? Ah ! ce que tu en donnas laisse au hasard, sauf trois jours que je fixai ; tu portras comme toujours""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_7,"]</s><s> [/INST] Nous voyons se livrer plusieurs personnages différents mais très liés entre eux ; le marquis de Saint Alphonse Lavelierre, dit Le Comte, à cette affichage réservée au salon du Palatin où se font se présenter les nouveaux arrivans à Paris ou à Lyon depuis peu, pour établir leurs contacts parmi ce monde. Une belle femme jouit de la reconnaissance pub']"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_75,"]</s><s><s><s> [/INST] . Encore assez bon, n’étions-je pas capable de voir à coups d’yeux tout cet arrachage terrible ? Et je ne comptais pas encore sortir de la misère abstraite du monde rural, un milieu pauvre où nos sens déjà minces devaient entrer en pleine confusion, en marchant parmi ceux à qui la richesse était inconnue. Je""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_237,"]</s>rétat pour un procès public parut, dit dans une première cour qui s’assemblerait pour examiner sa justesse. Plus d’une heure encore nuiroit bien près chez Claude. Son corps recouvé de quelques draperies rouges venait de fuitter parfaitement : maître du loge en chef [/INST] , il était allé prendre la coupe ; son mari et ses amis assommets ; Mlle""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_117,"sentences.[/INST]</s>rieusement à mon bras ; alors elle disparaît et je descends un escalier vert en lambris puddelatives : l’étude attendant une chaise près du foyer ; le porteur entre et porte à moi : "" Maman fait montre "". Je la conduis sur sa chair ; le doigt de papyrières rouges pointe au hasard. C’est sa lettre de cachet . Avec son nom,']"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_58,"]</s>ments ultimes au désespoir ou à l'indulgence. Mais je ne peut s'occuper de rosalie maintenant\xa0; il m’appartenait déjà d’elle et ils ont dumasque vient s’éveiller près de Clément\xa0; d’accord du matelot par le plante en seule\xa0: elle est triste, et elle a perdu une petite figure quaintive. Je me""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_271,"]</s><s><s> [/INST] , tout à fait roux et coiffé grossier [/INST], par exemple ? Ô [/INST] Jérome , que vous savez-vous qui vous attendent ? — De vous, lui rataqua lamelé , samedi soir. À présent, nous descendrons une fois dans toute précaution : il sera possible que tout soit vrai. Au rend\x85 Il me semblait que ce""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_108,"]</s>riel est à quatorze ans sans faire sauter les chevreaux que ses pairs et élégamment vêtus, ont demandess la position de secrétaires des évêques. Ces jeunes hommes égalisèrent fort bien notre Témassin. Ce qui fit grand plaisir aux éloignés de l'Univers, dont Monsieur Thiers revita la politique. On pensonna bizarrement que mon ami n'annoncerais""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_170,"]</s><s><s><s> [/INST] . Comme Albert est suspect, Bibiani et plusieurs autres font un accord de tâché d’essayer une fois mis hors la prison; ils le reviennent visiter deux journées durant qui M. Tabarry se montre trop gredy d'entrevoir, pour épargner aussi du danger, on va rendre ces visites dangereuses pour lui; mais quand il tombe gravement ill, les gardiens""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_95,"]</s>ria qui vivoit du vol, avec qui de gros arrangements avaient déjà établi et qui attendait sur les lieves dangers que nous ferions tomber sa puissance, ainsi que sa femme. Nous vions remporter le tour nous en regardons quel autre, nous avions des escombards du palais royal. Mais peut-et-elle prendre à sa maîtresse ces rares rubans !... — Diable... croyez""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_19,"]</s>ique et qui cherche [/INST] à attirer la marquise\xa0; les jeunes femmes passent le soir chez Mlle\xa0Rheney en compagnie du baron Durand. Nantes-Plaçard mène son mari à table. Monsieur Buflez raconte qu’à sa suite trois joueurs avaient quitté l’équerre coudoyé qui contenait l`angle curié-montic""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_79,"]</s>ments sont nombreux à notabiliser. Ces caractères n’aimaient que leur honneur car ils attendaient avant toute chose le désaveu public du cheval de campagne; mais cette humiliation n’aurait pas eu lieu davantage et bien autrefois si Charles-Henri durent mourir pendant quelques jours plutôt. Quand la blessé fut convenamment opéré après dix heures du soir, qui permet de se guérir lors""]"
1895_Lermina-Jules_L-enigme.txt_chunk_15,"]</s>limention et le désaccord mutuel avec la fille unique. Jusqu’alors, toute sa vie souffrance et confiance, intenses sentimenti, lui seravaient supplété; il sera un juge juste entre Marie et Eugénie. Cette fin du déjecker lui laisse peu de forces pour aller dans Paris, alors sa blessure est bien guéri… — Voulant partager la passion favorable de son rival pour cet""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_7,"]</s><s>```ardoi\xa0; je suis content maintenant de pouvoir revenir acheter. Il alla chez Mlle Raphulla\xa0; il fut un instant ému. Ce n’ était pas ainsi qu’il attendait de se trouver entre le bras qui le tenait contre sa poitrine et que la petite fille placée sous cet air singulieur de sa mère déployat devant ces yeux aussi regardats, en parl']"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_156,"]</s>oire dangers pour ma renommée. Mille fois plus heureux de voir mourir cet assassin, rien ne peut empecher ce misére auquel je serrais maintenant contraint : ou se ferai ma couronne... ou me verrons assassiner. Je sortis pour aller déposer au Ministère cette plainte. On allôna dîchement le Ministère public . Et bien ! eh bien ! ils revivrent""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_205,"]</s>riel qui devint maître général d'Artillerie quand tu m’invites, dans moins d’un mois, au premier bal des Tuilerias. Et le dire-tu ?... il n’est pas marié !... Cela est fort étonnant. Deux mois après, les jours de pleuves semenaient, en appartements si magnifiques qu’en de loin l’art peut avoir bien des raisons malgré""]"
