doc,label
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_8,"ot; OTHER
This"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_127,[OTHER] The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_10,OTHER\] This scene
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_115,[OTHER] The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_152,[EXPLORATION
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_46,"OTHER\]

"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_167,ot; The scene provided
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_194,"ot; OTHER
This"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_92,"[OTHER]
"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_78,ot; The scene described
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_110,"[OTHER]
"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_73,"ot; OTHER
This"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_60,ot; The scene described
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_107,"OTHER
User:"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_34,[EXPLORATION
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_67,"[OTHER]
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_37,"[OTHER]
"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_146,"OTHER\]

"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_3,"ot; OTHER
This"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_152,": OTHER

The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_232,"[OTHER]
"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_38,: [OTHER]
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_59,: [OTHER]
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_44,[EXPLORATION
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_221,ot; this scene can
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_115,ol{[OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_17,[OTHER] The
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_100,ot; [OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_82,DANGER\*
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_230,"OTHER\]

"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_112,"ot;OTHER
"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_71,ol> [OTHER
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_56,OTHER. The scene
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_26,"ot; OTHER
User"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_68,"OTHER, as the"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_188,"OTHER[]
User"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_222,": OTHER

Conf"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_142,[ OTHER] This scene
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_180,ef{EXPLOR
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_45,"{OTHER}
"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_77,ef{EXPLOR
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_92,": OTHER
This scene"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_83,[ OTHER] The scene
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_350, DANGER
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_157,DANGER> The
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_71,[OTHER> The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_65,ef{OTHER}
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_237,OTHER. The text
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_221,EXPLORATION]
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_207,ef{OTHER}
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_31,ot; [OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_80,[OTHER] The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_242,[OTHER]: The
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_125,op: The scene description
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_195,"ot; OTHER
This"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_147,[EXPLORATION
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_91,"[ OTHER]

"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_206,[OTHER] The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_89,[OTHER] The
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_68,"otHER
This scene"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_255,ot; OTHER. The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_12,ef{OTHER}
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_138,"ot; OTHER
This"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_333,"OTHER

The"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_10,[OTHER] The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_136,[OTHER] The
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_22,"ot; OTHER
The"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_177,"OTHER
The scene"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_76,[OTHER] The
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_54,[OTHER]: The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_253,"DANGER
User"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_176,p> [OTHER
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_144,[ OTHER] The scene
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_72,OTHER\] This scene
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_18,[OTHER] The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_69,[OTHER] The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_42," Otther 

"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_87,"[OTHER]
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_248,"OTHER

The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_359,"R> OTHER
This"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_39,"[OTHER]
"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_34,OTHER[/Just
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_109,[OTHER]: The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_94,[EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_80,DANGER\.
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_220,[EXPLORATION
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_8,"[OTHER]
"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_14,OTHER[]/[
1895_Lermina-Jules_L-enigme.txt_chunk_13,DANGER. The
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_129,ot; The scene can
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_68,"ot; OTHER
This"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_13,"[OTHER]
"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_121,ef{OTHER}
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_166,ef{OTHER}
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_29,ef{OTHER}
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_369,ef{EXPLOR
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_110,[OTHER] The
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_124,"ot; OTHER
User"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_14,"ot; OTHER
This"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_279,ef{OTHER}
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_165,": OTHER

The"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_126,[EXPLORATION
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_99,ot; [OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_239,p> [OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_211,"ot; OTHER
This"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_15,"OTHER\]

"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_124,"ot; OTHER
This"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_1,": OTHER

The"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_124,[OTHER] The
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_171,"ot; OTHER
This"
